Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,Date,Hour,DayOfWeek,Month,MonthName,TimeOfDay,IntensityCategory
4388161847,2016-05-02 08:00:00,103,6,0.1,130,2016-05-02,8,Monday,5,May,Morning,Light
4388161847,2016-05-02 09:00:00,103,7,0.116667,201,2016-05-02,9,Monday,5,May,Morning,Light
4388161847,2016-05-02 10:00:00,115,10,0.166667,411,2016-05-02,10,Monday,5,May,Morning,Light
4388161847,2016-05-02 11:00:00,106,7,0.116667,231,2016-05-02,11,Monday,5,May,Morning,Light
4388161847,2016-05-02 12:00:00,117,9,0.15,437,2016-05-02,12,Monday,5,May,Afternoon,Light
4388161847,2016-05-02 13:00:00,109,8,0.133333,201,2016-05-02,13,Monday,5,May,Afternoon,Light
4388161847,2016-05-02 14:00:00,98,4,0.066667,139,2016-05-02,14,Monday,5,May,Afternoon,Light
4388161847,2016-05-02 15:00:00,99,5,0.083333,180,2016-05-02,15,Monday,5,May,Afternoon,Light
4388161847,2016-05-02 16:00:00,182,24,0.4,915,2016-05-02,16,Monday,5,May,Afternoon,Light
4388161847,2016-05-02 17:00:00,161,21,0.35,665,2016-05-02,17,Monday,5,May,Evening,Light
4388161847,2016-05-02 18:00:00,536,113,1.883333,4273,2016-05-02,18,Monday,5,May,Evening,Light
4388161847,2016-05-02 19:00:00,176,20,0.333333,322,2016-05-02,19,Monday,5,May,Evening,Light
4388161847,2016-05-02 20:00:00,123,12,0.2,181,2016-05-02,20,Monday,5,May,Evening,Light
4388161847,2016-05-02 21:00:00,118,10,0.166667,181,2016-05-02,21,Monday,5,May,Night,Light
4388161847,2016-05-02 22:00:00,78,0,0.0,0,2016-05-02,22,Monday,5,May,Night,Sedentary
4388161847,2016-05-02 23:00:00,78,0,0.0,0,2016-05-02,23,Monday,5,May,Night,Sedentary
4388161847,2016-05-03 00:00:00,78,0,0.0,0,2016-05-03,0,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 01:00:00,78,0,0.0,0,2016-05-03,1,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 02:00:00,78,0,0.0,0,2016-05-03,2,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 03:00:00,78,0,0.0,0,2016-05-03,3,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 04:00:00,78,0,0.0,0,2016-05-03,4,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 05:00:00,310,66,1.1,1620,2016-05-03,5,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 06:00:00,280,61,1.016667,2252,2016-05-03,6,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 07:00:00,129,12,0.2,457,2016-05-03,7,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 08:00:00,109,8,0.133333,255,2016-05-03,8,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 09:00:00,133,15,0.25,530,2016-05-03,9,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 10:00:00,107,8,0.133333,232,2016-05-03,10,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 11:00:00,121,8,0.133333,403,2016-05-03,11,Tuesday,5,May,Morning,Light
4388161847,2016-05-03 12:00:00,129,11,0.183333,513,2016-05-03,12,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-03 13:00:00,99,6,0.1,91,2016-05-03,13,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-03 14:00:00,106,8,0.133333,257,2016-05-03,14,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-03 15:00:00,104,8,0.133333,195,2016-05-03,15,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-03 16:00:00,184,28,0.466667,941,2016-05-03,16,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-03 17:00:00,217,49,0.816667,1139,2016-05-03,17,Tuesday,5,May,Evening,Light
4388161847,2016-05-03 18:00:00,283,49,0.816667,1968,2016-05-03,18,Tuesday,5,May,Evening,Light
4388161847,2016-05-03 19:00:00,197,30,0.5,1228,2016-05-03,19,Tuesday,5,May,Evening,Light
4388161847,2016-05-03 20:00:00,123,18,0.3,325,2016-05-03,20,Tuesday,5,May,Evening,Light
4388161847,2016-05-03 21:00:00,109,10,0.166667,313,2016-05-03,21,Tuesday,5,May,Night,Light
4388161847,2016-05-03 22:00:00,79,0,0.0,0,2016-05-03,22,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-03 23:00:00,80,1,0.016667,8,2016-05-03,23,Tuesday,5,May,Night,Light
4388161847,2016-05-04 00:00:00,82,2,0.033333,12,2016-05-04,0,Wednesday,5,May,Night,Light
4388161847,2016-05-04 01:00:00,79,0,0.0,0,2016-05-04,1,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-04 02:00:00,90,4,0.066667,49,2016-05-04,2,Wednesday,5,May,Night,Light
4388161847,2016-05-04 03:00:00,78,0,0.0,0,2016-05-04,3,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-04 04:00:00,79,0,0.0,0,2016-05-04,4,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-04 05:00:00,170,28,0.466667,803,2016-05-04,5,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 06:00:00,254,54,0.9,1720,2016-05-04,6,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 07:00:00,136,13,0.216667,707,2016-05-04,7,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 08:00:00,105,9,0.15,216,2016-05-04,8,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 09:00:00,124,14,0.233333,391,2016-05-04,9,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 10:00:00,126,11,0.183333,554,2016-05-04,10,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 11:00:00,125,8,0.133333,420,2016-05-04,11,Wednesday,5,May,Morning,Light
4388161847,2016-05-04 12:00:00,138,15,0.25,537,2016-05-04,12,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-04 13:00:00,109,9,0.15,188,2016-05-04,13,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-04 14:00:00,105,9,0.15,223,2016-05-04,14,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-04 15:00:00,98,5,0.083333,161,2016-05-04,15,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-04 16:00:00,200,35,0.583333,1022,2016-05-04,16,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-04 17:00:00,392,113,1.883333,3803,2016-05-04,17,Wednesday,5,May,Evening,Light
4388161847,2016-05-04 18:00:00,172,33,0.55,764,2016-05-04,18,Wednesday,5,May,Evening,Light
4388161847,2016-05-04 19:00:00,124,16,0.266667,370,2016-05-04,19,Wednesday,5,May,Evening,Light
4388161847,2016-05-04 20:00:00,125,15,0.25,371,2016-05-04,20,Wednesday,5,May,Evening,Light
4388161847,2016-05-04 21:00:00,80,0,0.0,0,2016-05-04,21,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-04 22:00:00,92,5,0.083333,64,2016-05-04,22,Wednesday,5,May,Night,Light
4388161847,2016-05-04 23:00:00,79,0,0.0,0,2016-05-04,23,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-05 00:00:00,79,0,0.0,0,2016-05-05,0,Thursday,5,May,Night,Sedentary
4388161847,2016-05-05 01:00:00,78,0,0.0,0,2016-05-05,1,Thursday,5,May,Night,Sedentary
4388161847,2016-05-05 02:00:00,81,1,0.016667,11,2016-05-05,2,Thursday,5,May,Night,Light
4388161847,2016-05-05 03:00:00,95,4,0.066667,36,2016-05-05,3,Thursday,5,May,Night,Light
4388161847,2016-05-05 04:00:00,79,0,0.0,0,2016-05-05,4,Thursday,5,May,Night,Sedentary
4388161847,2016-05-05 05:00:00,156,28,0.466667,582,2016-05-05,5,Thursday,5,May,Morning,Light
4388161847,2016-05-05 06:00:00,275,60,1.0,2160,2016-05-05,6,Thursday,5,May,Morning,Light
4388161847,2016-05-05 07:00:00,125,13,0.216667,488,2016-05-05,7,Thursday,5,May,Morning,Light
4388161847,2016-05-05 08:00:00,118,12,0.2,381,2016-05-05,8,Thursday,5,May,Morning,Light
4388161847,2016-05-05 09:00:00,88,3,0.05,44,2016-05-05,9,Thursday,5,May,Morning,Light
4388161847,2016-05-05 10:00:00,113,9,0.15,408,2016-05-05,10,Thursday,5,May,Morning,Light
4388161847,2016-05-05 11:00:00,111,6,0.1,344,2016-05-05,11,Thursday,5,May,Morning,Light
4388161847,2016-05-05 12:00:00,128,11,0.183333,557,2016-05-05,12,Thursday,5,May,Afternoon,Light
4388161847,2016-05-05 13:00:00,94,3,0.05,130,2016-05-05,13,Thursday,5,May,Afternoon,Light
4388161847,2016-05-05 14:00:00,106,8,0.133333,241,2016-05-05,14,Thursday,5,May,Afternoon,Light
4388161847,2016-05-05 15:00:00,119,11,0.183333,416,2016-05-05,15,Thursday,5,May,Afternoon,Light
4388161847,2016-05-05 16:00:00,229,52,0.866667,1259,2016-05-05,16,Thursday,5,May,Afternoon,Light
4388161847,2016-05-05 17:00:00,225,49,0.816667,1388,2016-05-05,17,Thursday,5,May,Evening,Light
4388161847,2016-05-05 18:00:00,121,14,0.233333,387,2016-05-05,18,Thursday,5,May,Evening,Light
4388161847,2016-05-05 19:00:00,135,18,0.3,534,2016-05-05,19,Thursday,5,May,Evening,Light
4388161847,2016-05-05 20:00:00,110,11,0.183333,237,2016-05-05,20,Thursday,5,May,Evening,Light
4388161847,2016-05-05 21:00:00,78,0,0.0,0,2016-05-05,21,Thursday,5,May,Night,Sedentary
4388161847,2016-05-05 22:00:00,78,0,0.0,0,2016-05-05,22,Thursday,5,May,Night,Sedentary
4388161847,2016-05-05 23:00:00,78,0,0.0,0,2016-05-05,23,Thursday,5,May,Night,Sedentary
4388161847,2016-05-06 00:00:00,78,0,0.0,0,2016-05-06,0,Friday,5,May,Night,Sedentary
4388161847,2016-05-06 01:00:00,78,0,0.0,0,2016-05-06,1,Friday,5,May,Night,Sedentary
4388161847,2016-05-06 02:00:00,78,0,0.0,0,2016-05-06,2,Friday,5,May,Night,Sedentary
4388161847,2016-05-06 03:00:00,119,13,0.216667,263,2016-05-06,3,Friday,5,May,Night,Light
4388161847,2016-05-06 04:00:00,141,22,0.366667,441,2016-05-06,4,Friday,5,May,Night,Light
4388161847,2016-05-06 05:00:00,390,101,1.683333,2844,2016-05-06,5,Friday,5,May,Morning,Light
4388161847,2016-05-06 06:00:00,225,45,0.75,1560,2016-05-06,6,Friday,5,May,Morning,Light
4388161847,2016-05-06 07:00:00,143,14,0.233333,712,2016-05-06,7,Friday,5,May,Morning,Light
4388161847,2016-05-06 08:00:00,108,10,0.166667,213,2016-05-06,8,Friday,5,May,Morning,Light
4388161847,2016-05-06 09:00:00,113,11,0.183333,258,2016-05-06,9,Friday,5,May,Morning,Light
4388161847,2016-05-06 10:00:00,156,23,0.383333,787,2016-05-06,10,Friday,5,May,Morning,Light
4388161847,2016-05-06 11:00:00,114,7,0.116667,302,2016-05-06,11,Friday,5,May,Morning,Light
4388161847,2016-05-06 12:00:00,118,10,0.166667,255,2016-05-06,12,Friday,5,May,Afternoon,Light
4388161847,2016-05-06 13:00:00,99,5,0.083333,158,2016-05-06,13,Friday,5,May,Afternoon,Light
4388161847,2016-05-06 14:00:00,104,7,0.116667,211,2016-05-06,14,Friday,5,May,Afternoon,Light
4388161847,2016-05-06 15:00:00,124,14,0.233333,430,2016-05-06,15,Friday,5,May,Afternoon,Light
4388161847,2016-05-06 16:00:00,150,16,0.266667,524,2016-05-06,16,Friday,5,May,Afternoon,Light
4388161847,2016-05-06 17:00:00,122,7,0.116667,19,2016-05-06,17,Friday,5,May,Evening,Light
4388161847,2016-05-06 18:00:00,148,16,0.266667,442,2016-05-06,18,Friday,5,May,Evening,Light
4388161847,2016-05-06 19:00:00,115,6,0.1,92,2016-05-06,19,Friday,5,May,Evening,Light
4388161847,2016-05-06 20:00:00,339,96,1.6,2715,2016-05-06,20,Friday,5,May,Evening,Light
4388161847,2016-05-06 21:00:00,181,26,0.433333,936,2016-05-06,21,Friday,5,May,Night,Light
4388161847,2016-05-06 22:00:00,92,2,0.033333,13,2016-05-06,22,Friday,5,May,Night,Light
4388161847,2016-05-06 23:00:00,88,0,0.0,0,2016-05-06,23,Friday,5,May,Night,Sedentary
4388161847,2016-05-07 00:00:00,82,1,0.016667,6,2016-05-07,0,Saturday,5,May,Night,Light
4388161847,2016-05-07 01:00:00,86,4,0.066667,26,2016-05-07,1,Saturday,5,May,Night,Light
4388161847,2016-05-07 02:00:00,80,0,0.0,0,2016-05-07,2,Saturday,5,May,Night,Sedentary
4388161847,2016-05-07 03:00:00,79,0,0.0,0,2016-05-07,3,Saturday,5,May,Night,Sedentary
4388161847,2016-05-07 04:00:00,79,0,0.0,0,2016-05-07,4,Saturday,5,May,Night,Sedentary
4388161847,2016-05-07 05:00:00,79,0,0.0,0,2016-05-07,5,Saturday,5,May,Morning,Sedentary
4388161847,2016-05-07 06:00:00,78,0,0.0,0,2016-05-07,6,Saturday,5,May,Morning,Sedentary
4388161847,2016-05-07 07:00:00,80,1,0.016667,4,2016-05-07,7,Saturday,5,May,Morning,Light
4388161847,2016-05-07 08:00:00,161,30,0.5,947,2016-05-07,8,Saturday,5,May,Morning,Light
4388161847,2016-05-07 09:00:00,330,92,1.533333,3345,2016-05-07,9,Saturday,5,May,Morning,Light
4388161847,2016-05-07 10:00:00,155,19,0.316667,650,2016-05-07,10,Saturday,5,May,Morning,Light
4388161847,2016-05-07 11:00:00,284,69,1.15,1972,2016-05-07,11,Saturday,5,May,Morning,Light
4388161847,2016-05-07 12:00:00,436,129,2.15,4167,2016-05-07,12,Saturday,5,May,Afternoon,Moderate
4388161847,2016-05-07 13:00:00,184,33,0.55,695,2016-05-07,13,Saturday,5,May,Afternoon,Light
4388161847,2016-05-07 14:00:00,87,0,0.0,0,2016-05-07,14,Saturday,5,May,Afternoon,Sedentary
4388161847,2016-05-07 15:00:00,92,4,0.066667,149,2016-05-07,15,Saturday,5,May,Afternoon,Light
4388161847,2016-05-07 16:00:00,394,111,1.85,3735,2016-05-07,16,Saturday,5,May,Afternoon,Light
4388161847,2016-05-07 17:00:00,279,61,1.016667,1838,2016-05-07,17,Saturday,5,May,Evening,Light
4388161847,2016-05-07 18:00:00,155,20,0.333333,676,2016-05-07,18,Saturday,5,May,Evening,Light
4388161847,2016-05-07 19:00:00,226,53,0.883333,1853,2016-05-07,19,Saturday,5,May,Evening,Light
4388161847,2016-05-07 20:00:00,252,67,1.116667,1991,2016-05-07,20,Saturday,5,May,Evening,Light
4388161847,2016-05-07 21:00:00,139,22,0.366667,413,2016-05-07,21,Saturday,5,May,Night,Light
4388161847,2016-05-07 22:00:00,122,14,0.233333,287,2016-05-07,22,Saturday,5,May,Night,Light
4388161847,2016-05-07 23:00:00,83,2,0.033333,16,2016-05-07,23,Saturday,5,May,Night,Light
4388161847,2016-05-08 00:00:00,81,1,0.016667,10,2016-05-08,0,Sunday,5,May,Night,Light
4388161847,2016-05-08 01:00:00,79,0,0.0,0,2016-05-08,1,Sunday,5,May,Night,Sedentary
4388161847,2016-05-08 02:00:00,80,1,0.016667,9,2016-05-08,2,Sunday,5,May,Night,Light
4388161847,2016-05-08 03:00:00,79,0,0.0,0,2016-05-08,3,Sunday,5,May,Night,Sedentary
4388161847,2016-05-08 04:00:00,79,0,0.0,0,2016-05-08,4,Sunday,5,May,Night,Sedentary
4388161847,2016-05-08 05:00:00,79,0,0.0,0,2016-05-08,5,Sunday,5,May,Morning,Sedentary
4388161847,2016-05-08 06:00:00,79,0,0.0,0,2016-05-08,6,Sunday,5,May,Morning,Sedentary
4388161847,2016-05-08 07:00:00,79,0,0.0,0,2016-05-08,7,Sunday,5,May,Morning,Sedentary
4388161847,2016-05-08 08:00:00,110,10,0.166667,292,2016-05-08,8,Sunday,5,May,Morning,Light
4388161847,2016-05-08 09:00:00,113,13,0.216667,304,2016-05-08,9,Sunday,5,May,Morning,Light
4388161847,2016-05-08 10:00:00,361,62,1.033333,2772,2016-05-08,10,Sunday,5,May,Morning,Light
4388161847,2016-05-08 11:00:00,92,0,0.0,0,2016-05-08,11,Sunday,5,May,Morning,Sedentary
4388161847,2016-05-08 12:00:00,129,17,0.283333,393,2016-05-08,12,Sunday,5,May,Afternoon,Light
4388161847,2016-05-08 13:00:00,417,100,1.666667,3075,2016-05-08,13,Sunday,5,May,Afternoon,Light
4388161847,2016-05-08 14:00:00,271,70,1.166667,1304,2016-05-08,14,Sunday,5,May,Afternoon,Light
4388161847,2016-05-08 15:00:00,153,14,0.233333,381,2016-05-08,15,Sunday,5,May,Afternoon,Light
4388161847,2016-05-08 16:00:00,123,11,0.183333,133,2016-05-08,16,Sunday,5,May,Afternoon,Light
4388161847,2016-05-08 17:00:00,208,44,0.733333,951,2016-05-08,17,Sunday,5,May,Evening,Light
4388161847,2016-05-08 18:00:00,138,17,0.283333,256,2016-05-08,18,Sunday,5,May,Evening,Light
4388161847,2016-05-08 19:00:00,567,115,1.916667,4770,2016-05-08,19,Sunday,5,May,Evening,Light
4388161847,2016-05-08 20:00:00,366,96,1.6,2503,2016-05-08,20,Sunday,5,May,Evening,Light
4388161847,2016-05-08 21:00:00,96,4,0.066667,145,2016-05-08,21,Sunday,5,May,Night,Light
4388161847,2016-05-08 22:00:00,78,0,0.0,0,2016-05-08,22,Sunday,5,May,Night,Sedentary
4388161847,2016-05-08 23:00:00,78,0,0.0,0,2016-05-08,23,Sunday,5,May,Night,Sedentary
4388161847,2016-05-09 00:00:00,78,0,0.0,0,2016-05-09,0,Monday,5,May,Night,Sedentary
4388161847,2016-05-09 01:00:00,78,0,0.0,0,2016-05-09,1,Monday,5,May,Night,Sedentary
4388161847,2016-05-09 02:00:00,78,0,0.0,0,2016-05-09,2,Monday,5,May,Night,Sedentary
4388161847,2016-05-09 03:00:00,78,0,0.0,0,2016-05-09,3,Monday,5,May,Night,Sedentary
4388161847,2016-05-09 04:00:00,78,0,0.0,0,2016-05-09,4,Monday,5,May,Night,Sedentary
4388161847,2016-05-09 05:00:00,167,29,0.483333,611,2016-05-09,5,Monday,5,May,Morning,Light
4388161847,2016-05-09 06:00:00,260,57,0.95,1558,2016-05-09,6,Monday,5,May,Morning,Light
4388161847,2016-05-09 07:00:00,126,9,0.15,556,2016-05-09,7,Monday,5,May,Morning,Light
4388161847,2016-05-09 08:00:00,109,10,0.166667,223,2016-05-09,8,Monday,5,May,Morning,Light
4388161847,2016-05-09 09:00:00,107,7,0.116667,269,2016-05-09,9,Monday,5,May,Morning,Light
4388161847,2016-05-09 10:00:00,114,9,0.15,319,2016-05-09,10,Monday,5,May,Morning,Light
4388161847,2016-05-09 11:00:00,113,7,0.116667,373,2016-05-09,11,Monday,5,May,Morning,Light
4388161847,2016-05-09 12:00:00,119,12,0.2,373,2016-05-09,12,Monday,5,May,Afternoon,Light
4388161847,2016-05-09 13:00:00,106,9,0.15,198,2016-05-09,13,Monday,5,May,Afternoon,Light
4388161847,2016-05-09 14:00:00,99,7,0.116667,117,2016-05-09,14,Monday,5,May,Afternoon,Light
4388161847,2016-05-09 15:00:00,114,11,0.183333,372,2016-05-09,15,Monday,5,May,Afternoon,Light
4388161847,2016-05-09 16:00:00,177,28,0.466667,914,2016-05-09,16,Monday,5,May,Afternoon,Light
4388161847,2016-05-09 17:00:00,196,36,0.6,953,2016-05-09,17,Monday,5,May,Evening,Light
4388161847,2016-05-09 18:00:00,186,27,0.45,989,2016-05-09,18,Monday,5,May,Evening,Light
4388161847,2016-05-09 19:00:00,274,44,0.733333,2188,2016-05-09,19,Monday,5,May,Evening,Light
4388161847,2016-05-09 20:00:00,98,4,0.066667,119,2016-05-09,20,Monday,5,May,Evening,Light
4388161847,2016-05-09 21:00:00,87,2,0.033333,43,2016-05-09,21,Monday,5,May,Night,Light
4388161847,2016-05-09 22:00:00,88,4,0.066667,28,2016-05-09,22,Monday,5,May,Night,Light
4388161847,2016-05-09 23:00:00,82,2,0.033333,15,2016-05-09,23,Monday,5,May,Night,Light
4388161847,2016-05-10 00:00:00,80,1,0.016667,8,2016-05-10,0,Tuesday,5,May,Night,Light
4388161847,2016-05-10 01:00:00,79,0,0.0,0,2016-05-10,1,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-10 02:00:00,80,1,0.016667,8,2016-05-10,2,Tuesday,5,May,Night,Light
4388161847,2016-05-10 03:00:00,81,1,0.016667,12,2016-05-10,3,Tuesday,5,May,Night,Light
4388161847,2016-05-10 04:00:00,79,0,0.0,0,2016-05-10,4,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-10 05:00:00,273,70,1.166667,1887,2016-05-10,5,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 06:00:00,248,45,0.75,1533,2016-05-10,6,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 07:00:00,127,13,0.216667,336,2016-05-10,7,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 08:00:00,161,20,0.333333,920,2016-05-10,8,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 09:00:00,105,4,0.066667,36,2016-05-10,9,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 10:00:00,129,14,0.233333,285,2016-05-10,10,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 11:00:00,142,12,0.2,586,2016-05-10,11,Tuesday,5,May,Morning,Light
4388161847,2016-05-10 12:00:00,112,11,0.183333,248,2016-05-10,12,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-10 13:00:00,119,12,0.2,416,2016-05-10,13,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-10 14:00:00,95,4,0.066667,126,2016-05-10,14,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-10 15:00:00,112,10,0.166667,295,2016-05-10,15,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-10 16:00:00,97,7,0.116667,76,2016-05-10,16,Tuesday,5,May,Afternoon,Light
4388161847,2016-05-10 17:00:00,195,31,0.516667,1078,2016-05-10,17,Tuesday,5,May,Evening,Light
4388161847,2016-05-10 18:00:00,176,30,0.5,721,2016-05-10,18,Tuesday,5,May,Evening,Light
4388161847,2016-05-10 19:00:00,212,35,0.583333,1430,2016-05-10,19,Tuesday,5,May,Evening,Light
4388161847,2016-05-10 20:00:00,120,13,0.216667,298,2016-05-10,20,Tuesday,5,May,Evening,Light
4388161847,2016-05-10 21:00:00,79,0,0.0,0,2016-05-10,21,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-10 22:00:00,79,0,0.0,0,2016-05-10,22,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-10 23:00:00,79,0,0.0,0,2016-05-10,23,Tuesday,5,May,Night,Sedentary
4388161847,2016-05-11 00:00:00,79,0,0.0,0,2016-05-11,0,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 01:00:00,79,0,0.0,0,2016-05-11,1,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 02:00:00,79,0,0.0,0,2016-05-11,2,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 03:00:00,79,0,0.0,0,2016-05-11,3,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 04:00:00,80,1,0.016667,4,2016-05-11,4,Wednesday,5,May,Night,Light
4388161847,2016-05-11 05:00:00,162,30,0.5,591,2016-05-11,5,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 06:00:00,266,65,1.083333,1938,2016-05-11,6,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 07:00:00,142,13,0.216667,747,2016-05-11,7,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 08:00:00,119,13,0.216667,364,2016-05-11,8,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 09:00:00,99,6,0.1,175,2016-05-11,9,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 10:00:00,140,19,0.316667,642,2016-05-11,10,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 11:00:00,108,5,0.083333,252,2016-05-11,11,Wednesday,5,May,Morning,Light
4388161847,2016-05-11 12:00:00,133,14,0.233333,566,2016-05-11,12,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-11 13:00:00,122,13,0.216667,458,2016-05-11,13,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-11 14:00:00,100,7,0.116667,147,2016-05-11,14,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-11 15:00:00,121,15,0.25,365,2016-05-11,15,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-11 16:00:00,177,22,0.366667,1050,2016-05-11,16,Wednesday,5,May,Afternoon,Light
4388161847,2016-05-11 17:00:00,216,41,0.683333,1280,2016-05-11,17,Wednesday,5,May,Evening,Light
4388161847,2016-05-11 18:00:00,119,14,0.233333,310,2016-05-11,18,Wednesday,5,May,Evening,Light
4388161847,2016-05-11 19:00:00,162,23,0.383333,688,2016-05-11,19,Wednesday,5,May,Evening,Light
4388161847,2016-05-11 20:00:00,138,15,0.25,624,2016-05-11,20,Wednesday,5,May,Evening,Light
4388161847,2016-05-11 21:00:00,78,0,0.0,0,2016-05-11,21,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 22:00:00,78,0,0.0,0,2016-05-11,22,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-11 23:00:00,78,0,0.0,0,2016-05-11,23,Wednesday,5,May,Night,Sedentary
4388161847,2016-05-12 00:00:00,78,0,0.0,0,2016-05-12,0,Thursday,5,May,Night,Sedentary
4388161847,2016-05-12 01:00:00,78,0,0.0,0,2016-05-12,1,Thursday,5,May,Night,Sedentary
4388161847,2016-05-12 02:00:00,78,0,0.0,0,2016-05-12,2,Thursday,5,May,Night,Sedentary
4388161847,2016-05-12 03:00:00,78,0,0.0,0,2016-05-12,3,Thursday,5,May,Night,Sedentary
4388161847,2016-05-12 04:00:00,78,0,0.0,0,2016-05-12,4,Thursday,5,May,Night,Sedentary
4388161847,2016-05-12 05:00:00,78,0,0.0,0,2016-05-12,5,Thursday,5,May,Morning,Sedentary
4388161847,2016-05-12 06:00:00,104,6,0.1,161,2016-05-12,6,Thursday,5,May,Morning,Light
4388161847,2016-05-12 07:00:00,164,17,0.283333,594,2016-05-12,7,Thursday,5,May,Morning,Light
4388161847,2016-05-12 08:00:00,101,7,0.116667,120,2016-05-12,8,Thursday,5,May,Morning,Light
4388161847,2016-05-12 09:00:00,107,11,0.183333,186,2016-05-12,9,Thursday,5,May,Morning,Light
4388161847,2016-05-12 10:00:00,101,7,0.116667,182,2016-05-12,10,Thursday,5,May,Morning,Light
4388161847,2016-05-12 11:00:00,120,9,0.15,398,2016-05-12,11,Thursday,5,May,Morning,Light
4388161847,2016-05-12 12:00:00,157,22,0.366667,799,2016-05-12,12,Thursday,5,May,Afternoon,Light
4388161847,2016-05-12 13:00:00,114,10,0.166667,326,2016-05-12,13,Thursday,5,May,Afternoon,Light
4388161847,2016-05-12 14:00:00,117,12,0.2,313,2016-05-12,14,Thursday,5,May,Afternoon,Light
4445114986,2016-04-12 00:00:00,70,0,0.0,0,2016-04-12,0,Tuesday,4,April,Night,Sedentary
4445114986,2016-04-12 01:00:00,85,7,0.116667,88,2016-04-12,1,Tuesday,4,April,Night,Light
4445114986,2016-04-12 02:00:00,69,0,0.0,0,2016-04-12,2,Tuesday,4,April,Night,Sedentary
4445114986,2016-04-12 03:00:00,72,1,0.016667,42,2016-04-12,3,Tuesday,4,April,Night,Light
4445114986,2016-04-12 04:00:00,73,2,0.033333,15,2016-04-12,4,Tuesday,4,April,Night,Light
4445114986,2016-04-12 05:00:00,69,0,0.0,0,2016-04-12,5,Tuesday,4,April,Morning,Sedentary
4445114986,2016-04-12 06:00:00,69,0,0.0,0,2016-04-12,6,Tuesday,4,April,Morning,Sedentary
